"id";"cpuPercent";"cpuFreq";"ramPercent";"ramBytes";"discoPercent";"discoBytes";"downloadMbps";"uploadMbps";"dataHora"
589;6.2;2304.0;83.0;6988857344.0;41.0;211107434496.0;724.77;33.65;"2025-04-09 12:54:16"
590;4.8;2304.0;83.0;6988857344.0;41.0;211107434496.0;724.77;33.65;"2025-04-09 12:54:16"
591;5.6;2304.0;83.0;6988836864.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
592;23.5;2304.0;83.0;6988763136.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
593;6.2;2304.0;83.0;6988771328.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
594;6.9;2304.0;83.0;6988771328.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
595;15.0;2304.0;83.0;6988767232.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
596;6.2;2304.0;83.0;6988767232.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
597;6.2;2304.0;83.0;6991523840.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
598;12.5;2304.0;83.0;6991527936.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
599;4.0;2304.0;83.0;6991532032.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
600;6.2;2304.0;83.0;6991519744.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
601;6.2;2304.0;83.0;6991519744.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
602;12.5;2304.0;83.0;6991519744.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
603;9.4;2304.0;83.0;6991515648.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
604;6.2;2304.0;83.0;6991519744.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
605;12.5;2304.0;83.0;6991511552.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
606;6.2;2304.0;83.0;6991179776.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
607;9.4;2304.0;83.0;6991183872.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
608;6.2;2304.0;83.0;6991175680.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
609;6.2;2304.0;83.0;6991175680.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
610;6.2;2304.0;83.0;6991179776.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
611;6.2;2304.0;83.0;6991183872.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
612;8.0;2304.0;83.0;6991187968.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
613;15.0;2304.0;83.0;6991179776.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
614;6.2;2304.0;83.0;6991175680.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
615;17.6;2304.0;83.0;6991179776.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
616;5.3;2304.0;83.0;6991179776.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
617;10.7;2304.0;83.0;6991179776.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
618;12.5;2304.0;83.0;6991187968.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
619;6.7;2304.0;83.0;6991208448.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
620;4.8;2304.0;83.0;6991208448.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
621;6.2;2304.0;83.0;6991208448.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
622;12.5;2304.0;83.0;6991208448.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
623;14.3;2304.0;83.0;6991208448.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
624;6.2;2304.0;83.0;6991204352.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
625;6.2;2304.0;83.0;6991216640.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
626;5.0;2304.0;83.0;6991200256.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
627;4.8;2304.0;83.0;6991200256.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
628;5.0;2304.0;83.0;6991200256.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
629;5.3;2304.0;83.0;6991192064.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:16"
630;5.6;2304.0;83.0;6991228928.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
631;5.6;2304.0;83.0;6991224832.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
632;19.0;2304.0;83.0;6991224832.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
633;7.4;2304.0;83.0;6991233024.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
634;7.7;2304.0;83.0;6991233024.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
635;6.2;2304.0;83.0;6991228928.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
636;5.0;2304.0;83.0;6991237120.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
637;6.2;2304.0;83.0;6991007744.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
638;11.1;2304.0;83.0;6991011840.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
639;12.5;2304.0;83.0;6991011840.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
640;13.6;2304.0;83.0;6991015936.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
641;6.2;2304.0;83.0;6990643200.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
642;26.1;2304.0;83.0;6990647296.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
643;4.8;2304.0;83.0;6990647296.0;41.0;211107446784.0;724.77;33.65;"2025-04-09 12:54:17"
644;19.0;2304.0;83.0;6990647296.0;41.0;211107446784.0;724.78;33.65;"2025-04-09 12:54:17"
645;12.5;2304.0;83.0;6990647296.0;41.0;211107516416.0;724.78;33.65;"2025-04-09 12:54:17"
646;4.5;2304.0;83.0;6990643200.0;41.0;211107516416.0;724.78;33.65;"2025-04-09 12:54:17"
647;4.3;2304.0;83.0;6990647296.0;41.0;211107516416.0;724.78;33.65;"2025-04-09 12:54:17"
648;6.2;2304.0;83.0;6990630912.0;41.0;211107516416.0;724.78;33.65;"2025-04-09 12:54:17"
649;10.5;2304.0;83.0;6990635008.0;41.0;211107516416.0;724.78;33.65;"2025-04-09 12:54:17"
650;6.2;2304.0;83.0;6990618624.0;41.0;211107516416.0;724.79;33.65;"2025-04-09 12:54:17"
651;12.5;2304.0;83.0;6991712256.0;41.0;211107516416.0;724.79;33.65;"2025-04-09 12:54:17"
652;15.0;2304.0;83.0;6991712256.0;41.0;211107516416.0;724.79;33.65;"2025-04-09 12:54:17"
653;4.8;2304.0;83.0;6991712256.0;41.0;211107516416.0;724.79;33.65;"2025-04-09 12:54:17"
654;18.8;2304.0;83.0;6991712256.0;41.0;211107516416.0;724.79;33.65;"2025-04-09 12:54:17"
